Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10.61622231000111,0.0419823905705861,1.622187929974894,-10.03708418404365
10.68981044751117,0.03602429574304119,1.63727935607663,-10.11506768403464
10.76390867362187,0.02986823798621505,1.652297695737191,-10.19166237453689
10.83852052409848,0.02316713036577573,1.667685682383317,-10.26907530343391
10.91364955921502,0.01593360966899678,1.682928047262142,-10.34949311062241
10.98929936392414,0.007806572578125604,1.69842238598159,-10.4293711935033
11.06547354802819,-0.0003276664173419154,1.71394559839626,-10.50910879407668
11.14217574635153,-0.009642438869075934,1.729904826579802,-10.59215030081966
11.21940961891384,-0.01953443327495162,1.745720088923141,-10.67446768934555
11.2971788511049,-0.02943565582500563,1.761401483695528,-10.75899645106387
11.37548715386036,-0.04023903246933094,1.777728369661067,-10.8437728758818
11.45433826383887,-0.05245247592905434,1.79420027110316,-10.92838522008584
11.53373594360036,-0.06462713730511926,1.810574595524007,-11.01363365360973
11.61368398178555,-0.07792697240439006,1.827635607314862,-11.09729996609647
11.69418619329678,-0.09161070512146038,1.844908386182147,-11.18097852874675
11.77524641948006,-0.106674209999687,1.863313824381498,-11.26169308972103
11.85686852830829,-0.1224453396234605,1.881828595352663,-11.34417538045722
11.9390564145659,-0.1395446408870289,1.901134821020616,-11.42361438936463
12.02181400003467,-0.1579989325677583,1.920710723810964,-11.50559036745754
12.1051452336809,-0.1780155138438421,1.941167396243454,-11.588422066666
12.18905409184378,-0.1992543940995138,1.961697795821788,-11.67437197259823
12.27354457842517,-0.2230447166802763,1.983240931905548,-11.76084526091728
12.35862072508066,-0.2484818366317154,2.005048342480309,-11.85153271839691
12.44428659141196,-0.2765027423637866,2.027704818448756,-11.94380953751693
12.53054626516058,-0.3067766355225195,2.050609109367964,-12.04136842670859
12.61740386240289,-0.3400123061893245,2.074466608035945,-12.14321781306272
12.70486352774653,-0.3759910471865396,2.098886626914126,-12.25086173224284
12.79292943452824,-0.4144068511461919,2.123483970534205,-12.36272159641291
12.88160578501289,-0.4561933727373299,2.149163511211711,-12.48047201822954
12.97089681059409,-0.5007514349185376,2.17519570916689,-12.60329143596437
13.06080677199604,-0.5479983971302743,2.201782872931358,-12.73212213899178
13.15133995947692,-0.5982748128152002,2.229048464602681,-12.8658333844556
13.24250069303352,-0.6514439649725839,2.257339621892566,-13.00572787780067
13.33429332260742,-0.7063758738015152,2.285435102787382,-13.15054739771765
13.42672222829254,-0.7645358514921492,2.314677893670247,-13.30077619831845
13.51979182054423,-0.8247097536685293,2.344099390379097,-13.45720080589878
13.61350654038958,-0.8872003774852498,2.374159164870001,-13.61708537982418
13.70787085963943,-0.9514849777692695,2.404841598439821,-13.7832660473692
13.80288928110174,-1.018230648552497,2.436372364751354,-13.95483339765588
13.89856633879646,-1.086887108754211,2.4682719996605,-14.13085085967852
13.99490659817183,-1.157138883974687,2.501000315793171,-14.31245816255155
14.09191465632229,-1.229087909168086,2.533785367420681,-14.50048223485518
14.18959514220779,-1.302653298154919,2.567564135921987,-14.69183768261249
14.28795271687475,-1.377874451041869,2.601641899853275,-14.88905321511649
14.38699207367836,-1.454412524009504,2.636507752202321,-15.09182297737726
14.48671793850664,-1.532149146929122,2.67195444079134,-15.29935979465108
14.58713507000584,-1.61158658196015,2.707900018652093,-15.51200075113198
14.68824825980767,-1.691731783685162,2.744169104312194,-15.72823120495421
14.79006233275775,-1.773797298513242,2.781300138712579,-15.95252994999379
14.89258214714597,-1.856354525026123,2.818663020311639,-16.18230866731211
14.99581259493827,-1.940525679616911,2.857105310726785,-16.41649922843517
15.0997586020101,-2.025336080284391,2.895688398550859,-16.65968285989426
15.20442512838142,-2.111244320383033,2.934476837419752,-16.90551034654624
15.30981716845341,-2.198337410830756,2.974399221781972,-17.15823155082428
15.41593975124678,-2.28616479276433,3.01439311348171,-17.41839335839106
15.52279794064179,-2.375442572841803,3.055238747563776,-17.68401309561602
15.63039683561979,-2.465623240798142,3.097151657873122,-17.95762881570907
15.7387415705066,-2.556172099874046,3.138672103440826,-18.23773211699057
15.84783731521747,-2.648145287041345,3.181274643247734,-18.52265955844922
15.95768927550382,-2.740935154078307,3.224424504468748,-18.81805872891525
16.06830269320161,-2.83456218817977,3.267928629898019,-19.11754539436696
16.17968284648144,-2.929689762194926,3.312042376653377,-19.42785426315481
16.29183505010045,-3.024448210947869,3.35668627535617,-19.74512870014229
16.40476465565595,-3.119583654646941,3.401435712160871,-20.06763659102489
16.51847705184076,-3.21532359344547,3.446712112524937,-20.40012031728168
16.63297766470023,-3.313271993099383,3.493567745612328,-20.74087709952763
16.7482719578914,-3.410900183948492,3.539892721951932,-21.08918600083452
16.86436543294344,-3.509617502610385,3.586927859282527,-21.44829496257513
16.98126362952044,-3.608729676259059,3.634497739916501,-21.81310563885323
17.09897212568545,-3.708663951040946,3.682727381233391,-22.18741993260915
17.21749653816694,-3.809105109626119,3.731307283956464,-22.57309882994728
17.33684252262658,-3.911073308125522,3.780534692728169,-22.96855169246402
17.45701577392933,-4.012958767307379,3.830155279708991,-23.37251703243113
17.57802202641492,-4.114853220406155,3.880135900264265,-23.78435220297484
17.69986705417175,-4.217318744068763,3.930810257770509,-24.20830971791405
17.82255667131221,-4.31967281133336,3.981201107071539,-24.63919627724962
17.94609673225029,-4.422261905120241,4.03255702616124,-25.08273834515183
18.07049313198068,-4.525931904662553,4.084072354947301,-25.53286393284689
18.19575180636037,-4.629811937877298,4.136715990432419,-25.99697422789986
18.32187873239167,-4.733470895864404,4.188400063132324,-26.47034753134181
18.44887992850754,-4.83765987035776,4.241403152612465,-26.95617741479498
18.57676145485864,-4.941855993316402,4.294546145718156,-27.44783544206982
18.70552941360268,-5.04896240578999,4.348697667386653,-27.95912763354392
18.83518994919545,-5.155190756196562,4.40289844053533,-28.48170035003999
18.96574924868412,-5.259777214868756,4.456540866351133,-29.01287114283456
19.09721354200234,-5.365274200928887,4.510800839513955,-29.55915955671642
19.2295891022677,-5.47000615840319,4.564720962169274,-30.11843249256862
19.36288224608086,-5.575184154783969,4.619605543769934,-30.6873648187358
19.4970993338272,-5.680413303769155,4.673998969340442,-31.27391889288106
19.63224676998001,-5.785567425711495,4.728618672375459,-31.87300432134732
19.76833100340642,-5.890512729904391,4.782597939544486,-32.48886110165552
19.90535852767487,-5.995557364662453,4.837374602084992,-33.11819302439756
20.04333588136517,-6.100771094887206,4.891766508165036,-33.76508592123867
20.18226964838026,-6.205522940187032,4.946076040091951,-34.42858041782966
20.32216645826066,-6.310084639913034,4.999770997941893,-35.11058175506247
20.46303298650055,-6.41437141306778,5.053276483513127,-35.80830090684702
20.60487595486652,-6.517898657955388,5.10584594658045,-36.5232853419534
20.74770213171816,-6.62199276126247,5.158866746399468,-37.25887435373534
20.89151833233111,-6.724523559275295,5.210585629002229,-38.01310050805376
21.03633141922221,-6.826701572908655,5.261481022067017,-38.78563327244694
21.18214830247707,-6.928427509275918,5.311622970691676,-39.58103115141454
21.32897594007965,-7.029333483492735,5.360854334065664,-40.39486572828912
21.47682133824439,-7.129101290611798,5.408632630383612,-41.23310502878316
21.62569155175044,-7.22853847444563,5.455365450897842,-42.09684968390411
21.77559368427844,-7.325781115219582,5.50031845509685,-42.97569548223332
21.9265348887493,-7.42265465302416,5.544143326547184,-43.88450872544655
22.07852236766565,-7.516753287677545,5.585386057716838,-44.81233331547713
22.23156337345544,-7.610211136591431,5.625341721697261,-45.76244014507682
22.38566520881814,-7.700652414121474,5.661923474905713,-46.73997969067183
22.54083522707302,-7.789580531605983,5.69743550342783,-47.73617640663226
22.69708083251018,-7.875864226990361,5.729245717200629,-48.7540430536127
22.85440948074376,-7.960025009370808,5.758871937622924,-49.79454346321496
23.01282867906782,-8.041999507820339,5.786299351009399,-50.85648425823456
23.17234598681442,-8.120407640039565,5.810049063294811,-51.94021921279137
23.33296901571446,-8.195655605486486,5.830539111277874,-53.04098553252025
23.49470543026078,-8.26800095493539,5.847717333711913,-54.16236140574645
23.65756294807404,-8.336954917050384,5.862252353104301,-55.30091954813716
23.82154934027081,-8.402170450716712,5.872678837597065,-56.45510081154207
23.98667243183449,-8.464410132701735,5.880423221354158,-57.6216342035207
24.15294010198864,-8.522283848039642,5.88383624045531,-58.80441622955878
24.3203602845731,-8.576742540318548,5.884208496224145,-59.99574639214779
24.48894096842233,-8.627096952286491,5.880730904269783,-61.20268921273743
24.65869019774682,-8.673428514596736,5.873586863186878,-62.41593807696589
24.82961607251681,-8.716040538029405,5.862926497945498,-63.63884927006406
25.00172674884894,-8.754418041643046,5.848600887510996,-64.87019590661654
25.17503043939526,-8.788234685555976,5.829936774890117,-66.10177750281052
25.34953541373525,-8.818282593250364,5.808007854476384,-67.34480661113196
25.52524999877032,-8.843687624713152,5.781838427677259,-68.58979069350829
25.70218257912132,-8.865402962124874,5.752587525130187,-69.8381496767375
25.88034159752841,-8.882596076459464,5.718955636754578,-71.08632230452876
26.05973555525405,-8.895365766496383,5.681748046237053,-72.33542080869709
26.24037301248864,-8.904011465250957,5.640664008543887,-73.58501322095645
26.42226258875904,-8.908666363076168,5.595873688687714,-74.83392614516123
26.60541296333974,-8.909269771666548,5.547797026470739,-76.08076130575388
26.78983287566711,-8.905144826564307,5.495057236853969,-77.32363516256569
26.97553112575639,-8.897601721807163,5.438871139021439,-78.56310721944959
27.16251657462168,-8.884566010522581,5.378465340082115,-79.79604934541493
27.3507981446986,-8.869242371296805,5.315299152535843,-81.02726069934329
27.54038482027021,-8.848902782329823,5.247799481478951,-82.25379348816168
27.73128564789555,-8.824341066883596,5.176449374201729,-83.47090689670084
27.92350973684156,-8.796492270662998,5.101486463751882,-84.68253742340079
28.11706625951748,-8.764801907988666,5.023500075532038,-85.8798119188753
28.31196445191267,-8.728555533671784,4.941088500102271,-87.07052659962004
28.50821361403739,-8.689129839689166,4.855612532616681,-88.25393978983374
28.7058231103664,-8.645351249253112,4.766144500435997,-89.42297885241381
28.90480237028593,-8.59855824999342,4.67371829220318,-90.58232816482345
29.10516088854358,-8.548084570033863,4.577518004047811,-91.73096718935679
29.30690822570145,-8.494091975180044,4.477925363719749,-92.86155676426863
29.51005400859224,-8.437275300822208,4.375682737641082,-93.98214437471755
29.71460793077866,-8.376814833696431,4.26944915097786,-95.09010938744015
29.92057975301599,-8.313169545418788,4.16063654396606,-96.17989256075334
30.1279793037179,-8.246809703705869,4.048664670532564,-97.26130532826545
30.33681647942529,-8.177258163237042,3.933560219831171,-98.31808140172217
30.54710124527863,-8.104997973449963,3.815001321245716,-99.37129299261265
30.75884363549342,-8.030010060479347,3.693846086149512,-100.4004503642097
30.97205375383909,-7.952305486057258,3.569952837025777,-101.418022590382
31.18674177412099,-7.871761703192628,3.442763208227992,-102.4162776832662
31.40291794066593,-7.78973431460686,3.313613834476596,-103.3950515318263
31.62059256881098,-7.704699040338933,3.181157931492653,-104.3603649534272
31.83977604539581,-7.617577579170605,3.045757512817633,-105.3069062607213
32.06047882925811,-7.527918515757933,2.907361865447883,-106.2371501920007
32.28271145173282,-7.436568205947087,2.766799814473859,-107.1460784185061
32.50648451715455,-7.342937988408039,2.623075355711364,-108.0396215815547
32.73180870336377,-7.247216599032745,2.476560797929152,-108.916634987082
32.9586947622161,-7.14980990179892,2.32693185005242,-109.7757780726499
33.18715352009548,-7.050364400902682,2.1741176451106,-110.609131220727
33.41719587843075,-6.949388092741683,2.019080009301086,-111.4319076835741
33.64883281421591,-6.84616035397614,1.860056632395415,-112.2330917710759
33.88207538053378,-6.741058820295712,1.697414963383583,-113.0131237546707
34.11693470708352,-6.634894826830084,1.532801078709937,-113.7751404358099
34.35342200071162,-6.526523913912707,1.364206528062458,-114.5204822415731
34.59154854594685,-6.417662183118845,1.193363907588093,-115.2441945764638
34.83132570553847,-6.307326412267557,1.019864829895661,-115.9505409480454
35.07276492099861,-6.196563677126924,0.8441169622332718,-116.6315093574656
35.31587771314812,-6.085101853718075,0.6666366825202088,-117.2951324147649
35.56067568266648,-5.973583510124719,0.4879972181755799,-117.9378544859203
35.8071705106451,-5.861958191553937,0.3087713298077792,-118.5631870613892
36.05537395914502,-5.750945440620033,0.1295082240460753,-119.1680954971599
36.30529787175775,-5.640851860967598,-0.0489932523473689,-119.754686913018
36.5569541741709,-5.531569083236824,-0.2270205060807067,-120.3282523616059
36.8103548747368,-5.423335753909618,-0.4035778923181742,-120.8826190692
37.06551206504592,-5.31609612096248,-0.5789331296549903,-121.4220898834986
37.32243792050334,-5.211055984249326,-0.7514578046852993,-121.9476882259197
37.5811447009103,-5.106416850686414,-0.9233959635646021,-122.4595583516107
37.84164475104872,-5.003817795478618,-1.092083615454676,-122.9608566455766
38.10395050127065,-4.902517574917312,-1.258816071329449,-123.4479669824841
38.36807446809097,-4.802797485223383,-1.422896382536627,-123.9287673007883
38.63402925478515,-4.704990755365926,-1.584198567273762,-124.3978232738223
38.9018275519902,-4.607852119741947,-1.743834378158881,-124.8603894746003
39.17148213831064,-4.51261523960878,-1.900839242349912,-125.3169254998986
39.44300588092774,-4.418453124763325,-2.0558747638303,-125.7647735493052
39.71641173621411,-4.32522822066101,-2.208194285449728,-126.2056884059095
39.99171275035143,-4.23345324994809,-2.358701127614638,-126.6477535454477
40.26892205995339,-4.143222107637158,-2.506956444390618,-127.0772718925035
40.54805289269206,-4.053485928098096,-2.653645019565414,-127.5076458115967
40.82911856792965,-3.965049367105276,-2.798250081103642,-127.9289573222716
41.11213249735356,-3.877366210165162,-2.941365550058392,-128.3501555844647
41.39710818561677,-3.790682101427847,-3.082308915819464,-128.7737244587568
41.68405923098175,-3.704891222988018,-3.221892207747592,-129.1877857280291
41.97299932596991,-3.620097103992691,-3.35974497141963,-129.6024336006507
42.2639422580145,-3.536034902839378,-3.496641433990932,-130.0173016258788
42.55690191011888,-3.452250938306646,-3.631931470009458,-130.4273177249494
42.85189226151851,-3.369693199685652,-3.76640234702392,-130.8380835387469
43.14892738834855,-3.287649690812912,-3.89953203585565,-131.2510596970526
43.44802146431509,-3.206279260101446,-4.03130680787886,-131.6614119814766
43.74918876137186,-3.125174516377233,-4.162437219067975,-132.0708338085396
44.05244365040074,-3.045117415768587,-4.29185215107844,-132.4799187543339
44.35780060189808,-2.964852370221387,-4.421934705116101,-132.8936215606821
44.66527418666477,-2.885548725718402,-4.550666086235308,-133.3057307468375
44.97487907650182,-2.806386902620444,-4.678833102631023,-133.7159372337423
45.28663004491003,-2.727879098371932,-4.806324941871392,-134.1301916119772
45.60054196779553,-2.649899880846789,-4.932953957126266,-134.5427909423055
45.91662982417905,-2.572126299874176,-5.059675685938759,-134.9596720631505
46.2349086969112,-2.494651926520127,-5.186407789178777,-135.3754263356714
46.55539377339155,-2.417703758482496,-5.312109635176897,-135.7986228614583
46.87810034629406,-2.340862408909697,-5.437834514050191,-136.2225381696489
47.20304381429618,-2.264686205743188,-5.563762766461943,-136.6491948541009
47.53023968281415,-2.188686226277752,-5.689819744194288,-137.080044691162
47.85970356474225,-2.112782447818935,-5.815609992314316,-137.5089894263837
48.19145118119857,-2.037414907228623,-5.941519162686225,-137.9500670466632
48.5254983622745,-1.962461694652672,-6.067947105408019,-138.3889127231849
48.86186104779061,-1.887548557301546,-6.194822147399917,-138.838388708797
49.20055528805673,-1.812944608056887,-6.321709886446779,-139.2861216766866
49.54159724463842,-1.738935628059259,-6.449651086584241,-139.7437830418112
49.88500319112768,-1.665057163914378,-6.57736124833327,-140.2104912305213
50.23078951391981,-1.591866950527244,-6.706062689514165,-140.6805003184961
50.57897271299494,-1.518389531321628,-6.836270142795837,-141.1579341787873
50.92956940270589,-1.445176966308099,-6.967662639554918,-141.64360731933
51.28259631257039,-1.372469551630096,-7.099396701205367,-142.1415615247181
51.63807028806993,-1.300130333678012,-7.232813506227727,-142.6460517811145
51.99600829145298,-1.227952702440457,-7.368279855820012,-143.1627286404735
52.35642740254503,-1.156058806177679,-7.504996345602114,-143.696665018431
52.71934481956296,-1.084565372728319,-7.644077127189647,-144.2394415236519
53.08477785993629,-1.013366243173149,-7.785628593231587,-144.79789554186
53.45274396113291,-0.9429178600888354,-7.929685894769616,-145.3740079407842
53.82326068149178,-0.8723910250084544,-8.07685047157927,-145.9702102018766
54.1963457010602,-0.8024092182632134,-8.227647343254009,-146.5916495597803
54.57201682243786,-0.7326119889482603,-8.383302292191054,-147.2333859812129
54.95029197162606,-0.6628232593468585,-8.544725009438924,-147.9115215228939
55.33118919888335,-0.5936601870413971,-8.711555047765939,-148.6181584906009
55.71472667958652,-0.5246739686201416,-8.886341857330191,-149.3695677531356
56.10092271509821,-0.4560561931643211,-9.072037552935576,-150.1678710003792
56.48979573363991,-0.3875519775171171,-9.270452891962993,-151.0346157333167
56.88136429117157,-0.3187046941445697,-9.487732856099807,-151.9869153135008
57.2756470722768,-0.2498695372541926,-9.733039413915289,-153.0524221580306
57.67266289105464,-0.1793583846475371,-10.02865028940021,-154.3107815207019
58.07243069201716,-0.1044132749924837,-10.43833735733961,-155.9683241115802
58.47496955099358,0.004099105466146532,-14.82058173242386,-162.2697069021698
58.88029867604039,0.005286052122009665,-15.25825655010542,-162.3443771586287
59.28843740835805,0.006529651972635638,-15.71729877230594,-162.4416217172268
59.69940522321368,0.007544402712053194,-16.10741959067159,-162.5048564924491
60.11322173087068,0.007993102809177012,-16.45316565954229,-162.5369170667183
60.52990667752415,0.008532467697811904,-16.76830856183737,-162.553336044324
60.94947994624336,0.009215228820878597,-17.06078380130322,-162.5736437317259
61.37196155792039,0.00992265117394071,-17.33619037848357,-162.5838403021085
61.79737167222557,0.01015145425734901,-17.59603764206353,-162.5937521078655
62.22573058856928,0.01038374396675687,-17.84362540793726,-162.5948011155746
62.65705874707084,0.01066014569962622,-18.08174859986267,-162.5882561587779
63.09137672953356,0.01066912255189045,-18.30969248289393,-162.584730553245
63.52870526042713,0.01139612469682343,-18.53236506548008,-162.5915178776008
63.96906520787626,0.01188979489197619,-18.74601893720838,-162.5993163783325
64.41247758465674,0.01166292746765668,-18.95367408229582,-162.6008043441497
64.85896354919782,0.01209987418072451,-19.15617199855356,-162.600291425785
65.30854440659212,0.01207100797542723,-19.35334310539395,-162.6069207997224
65.76124160961194,0.01218009598761365,-19.54723845616046,-162.6087510321761
66.21707675973329,0.01246704214995091,-19.73467950164037,-162.610132923953
66.67607160816624,0.01248033294005503,-19.91811065028362,-162.6127411980207
67.13824805689325,0.01251658828011556,-20.09917503137316,-162.6140376578836
67.60362815971389,0.0124164193108078,-20.27711966681947,-162.6134457029741
68.07223412329756,0.01245750249957473,-20.45065306282512,-162.6277017031101
68.54408830824272,0.01263070923205752,-20.62164069527834,-162.6379437169405
69.0192132301443,0.01246835808961051,-20.7899670410852,-162.6467774451407
69.4976315606677,0.01205567494429942,-20.95744224013503,-162.6651932118323
69.97936612863096,0.01235322313070119,-21.12221688404348,-162.6633783839204
70.46443992109377,0.01230180828987212,-21.28477294398184,-162.6651189521317
70.95287608445466,0.01195131488431556,-21.44476199630165,-162.6810458900964
71.44469792555519,0.01151467113670095,-21.60193303025208,-162.7010495291846
71.93992891279234,0.01168452126786612,-21.75940311948832,-162.7081017079132
72.43859267723812,0.01136136051906559,-21.91222207151219,-162.7310349055401
72.94071301376748,0.01141406016655167,-22.06502464464175,-162.7385237926095
73.44631388219338,0.01157647809925273,-22.21410139124822,-162.7487111506729
73.95541940841044,0.01102740901042124,-22.36696849045324,-162.766362137461
74.46805388554581,0.01097087422446945,-22.51380610895668,-162.7856112965618
74.98424177511875,0.01077421271800462,-22.65953580356429,-162.7863955956013
75.50400770820747,0.01074335174730614,-22.80659976643449,-162.8220540355876
76.02737648662485,0.01080840013500733,-22.9501828693463,-162.8337550682189
76.55437308410156,0.01026938609024303,-23.09415507558457,-162.8500207954353
77.08502264747804,0.00996379525526012,-23.23557109291135,-162.8490824606455
77.61935049790416,0.01000431248446287,-23.37753667947645,-162.8795680573366
78.15738213204777,0.009627742973210725,-23.51978033983655,-162.8952913311529
78.69914322331103,0.009478440765297514,-23.65762978243529,-162.9034377737227
79.24465962305574,0.009134593892923197,-23.79511734951236,-162.9271892141666
79.79395736183668,0.009190288583325545,-23.93322185847756,-162.9352742459996
